listing_id,name,host_id,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,listing_url,accommodates (groups)
20493231,"Beautiful apartment with sunny roof-terrace",42849661,"Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",199,7,97,10,9,10,10,9,10,"https://www.airbnb.com/rooms/20493231","4"
20617741,"Apartment in Amsterdam - Available in September",63239248,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",100,4,95,10,9,10,10,10,10,"https://www.airbnb.com/rooms/20617741","2"
20634804,"Live the local Amsterdam life in Noord!",30826754,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",100,4,90,10,9,10,10,10,10,"https://www.airbnb.com/rooms/20634804","2"
21557722,"Bright and spacious 1BR on Vondelpark",101775497,"Apartment","Entire home/apt",3,1.5,1,1,"Real Bed",100,2,80,10,9,10,10,9,6,"https://www.airbnb.com/rooms/21557722","3"
21745029,"Private cozy bedroom (near Metro) in Amsteram West",154433811,"Apartment","Private room",1,1.5,1,2,"Real Bed",45,22,95,10,9,10,10,8,10,"https://www.airbnb.com/rooms/21745029","1"
23119390,"Perfect Canal apartment @RedLightDistrict",171791419,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",90,17,93,10,9,10,10,10,10,"https://www.airbnb.com/rooms/23119390","2"
25004866,"Ground Floor Canal View Apartment + Garden",189026635,"Apartment","Entire home/apt",4,1.5,1,1,"Real Bed",300,11,98,10,9,10,10,10,10,"https://www.airbnb.com/rooms/25004866","4"
25891525,"The perfect getaway @ The Pijp | Rooftop Terrace",18038550,"Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",200,6,97,10,9,10,10,10,10,"https://www.airbnb.com/rooms/25891525","4"
27052206,"Amsterdam Gaasperplas - 15 minutes from the Dam!",33662498,"Apartment","Private room",2,1.5,1,1,"Real Bed",69,5,96,10,9,10,10,10,10,"https://www.airbnb.com/rooms/27052206","2"
27239002,"Chic&cozy apartment in the hip Pijp area",2668653,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",95,6,97,10,9,10,10,10,10,"https://www.airbnb.com/rooms/27239002","2"
27356179,"Amsterdam Apartment canal view, SUPER location.",7514867,"Apartment","Entire home/apt",2,1.5,1,2,"Real Bed",165,3,100,10,9,10,10,9,10,"https://www.airbnb.com/rooms/27356179","2"
27387179,"Beautiful canal Apartment in historical centre",206387729,"Apartment","Entire home/apt",4,1.5,3,3,"Real Bed",350,4,95,10,9,10,10,10,10,"https://www.airbnb.com/rooms/27387179","4"
27577012,"Sunny little piece of heaven",208071970,"Apartment","Entire home/apt",4,1.5,1,1,"Real Bed",250,2,100,10,9,10,10,10,10,"https://www.airbnb.com/rooms/27577012","4"
27655570,"Private apartment near Vondelpark",79254829,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",110,5,96,10,9,10,10,10,10,"https://www.airbnb.com/rooms/27655570","2"
28239821,"Big Apartment Amsterdam Oud-West with Rooftop",13229223,"Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",250,8,100,10,9,10,10,10,10,"https://www.airbnb.com/rooms/28239821","4"
28327152,"Red Light Residence",8558897,"Apartment","Entire home/apt",12,1.5,3,12,"Real Bed",650,9,98,10,9,10,10,10,10,"https://www.airbnb.com/rooms/28327152",">4"
28362705,"Cosy apartment in the hip Amsterdam North Area",214138997,"Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",120,8,98,10,9,10,10,10,10,"https://www.airbnb.com/rooms/28362705","4"
1023928,"125m2 amazing design apt Ams/Pijp",5545432,"Apartment","Entire home/apt",4,1.5,2,3,"Real Bed",200,112,96,10,9,10,10,9,9,"https://www.airbnb.com/rooms/1023928","4"
1085099,"Spacious&Light apt. + sunny balcony @ lively area!",2816647,"Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",200,63,96,10,9,10,10,9,9,"https://www.airbnb.com/rooms/1085099","4"
1134823,"Middle of Amsterdam",6225272,"Apartment","Entire home/apt",4,1.5,2,3,"Real Bed",195,11,95,10,9,10,10,10,9,"https://www.airbnb.com/rooms/1134823","4"
1195666,"Lovely family home in Central Amsterdam",6534317,"Apartment","Entire home/apt",6,1.5,4,3,"Real Bed",263,26,98,10,9,10,10,10,9,"https://www.airbnb.com/rooms/1195666",">4"
1397086,"Spacious (90m2), Clean & Modern 2BR Apartment!",4379822,"Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",150,16,94,10,9,10,10,9,9,"https://www.airbnb.com/rooms/1397086","4"
2434568,"2 bedroom apartment with garden near Vondelpark",12443362,"Apartment","Entire home/apt",4,1.5,2,3,"Real Bed",210,21,95,10,9,10,10,9,9,"https://www.airbnb.com/rooms/2434568","4"
2641417,"Fantastic spacious apartment",13523997,"Apartment","Entire home/apt",6,1.5,3,3,"Real Bed",100,55,95,10,9,10,10,9,9,"https://www.airbnb.com/rooms/2641417",">4"
3194778,"Central Canal view ground floor duplex chld frndly",1347048,"Apartment","Entire home/apt",4,1.5,2,5,"Real Bed",250,148,96,10,9,10,10,10,9,"https://www.airbnb.com/rooms/3194778","4"
3544468,"Wonderful spacious apartment with roof terrace",7181615,"Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",140,10,98,10,9,10,10,9,9,"https://www.airbnb.com/rooms/3544468","4"
3782438,"NEW 2 BEDROOM APT NEXT TO JORDAAN/CITY CENTER",10093208,"Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",139,3,100,10,9,10,10,9,9,"https://www.airbnb.com/rooms/3782438","4"
3865210,"Sunny spacious 2 floor apartment",7968650,"Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",160,20,98,10,9,10,10,9,9,"https://www.airbnb.com/rooms/3865210","4"
3879930,"Spacious and unique apmnt Amsterdam",20056287,"Apartment","Entire home/apt",5,1.5,3,6,"Real Bed",325,45,98,10,9,10,10,9,9,"https://www.airbnb.com/rooms/3879930",">4"
3975175,"Modern appartment with roof terrace",20602064,"Apartment","Entire home/apt",4,1.5,2,4,"Real Bed",199,49,96,10,9,10,10,10,9,"https://www.airbnb.com/rooms/3975175","4"
4536158,"Stylish Duplex Apartment Jordaan",3304389,"Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",450,36,93,10,9,10,10,10,9,"https://www.airbnb.com/rooms/4536158","4"
7320476,"Sunny and spacious apartment 80m2 Amsterdam Oost",19666359,"Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",99,20,98,10,9,10,10,9,9,"https://www.airbnb.com/rooms/7320476","4"
7782351,"2Floor, 2 bedrooms, garden + 2Bikes",7716344,"Apartment","Entire home/apt",4,1.5,2,3,"Real Bed",198,30,96,10,9,10,10,10,9,"https://www.airbnb.com/rooms/7782351","4"
8436001,"Large appartment in Amsterdam East",41894455,"Apartment","Entire home/apt",4,1.5,3,2,"Real Bed",240,30,93,10,9,10,10,9,9,"https://www.airbnb.com/rooms/8436001","4"
9541147,"Appartment 1 minute from Vondelpark",18946887,"Apartment","Entire home/apt",4,1.5,2,3,"Real Bed",200,13,95,10,9,10,10,9,9,"https://www.airbnb.com/rooms/9541147","4"
9722581,"Luxury & Style in Center Jordaan",49925703,"Apartment","Entire home/apt",4,1.5,3,3,"Real Bed",165,55,94,10,9,10,10,10,9,"https://www.airbnb.com/rooms/9722581","4"
10423515,"Spacious apartment near Amsterdam Zoo",53685261,"Apartment","Entire home/apt",6,1.5,3,3,"Real Bed",210,4,90,10,9,10,10,8,9,"https://www.airbnb.com/rooms/10423515",">4"
11675143,"Modern appartment near Vondelpark",20398967,"Apartment","Entire home/apt",2,1.5,2,1,"Real Bed",109,44,92,10,9,10,10,9,9,"https://www.airbnb.com/rooms/11675143","2"
11896941,"Charming & Spacious 3BR apt Next to Vondelpark",46691672,"Apartment","Entire home/apt",4,1.5,3,3,"Real Bed",171,20,96,10,9,10,10,10,9,"https://www.airbnb.com/rooms/11896941","4"
12257785,"Large Duplex @ Jordaan - Westerpark",10839192,"Apartment","Entire home/apt",4,1.5,2,4,"Real Bed",212,36,94,10,9,10,10,9,9,"https://www.airbnb.com/rooms/12257785","4"
12638157,"Sunny, Modern & Spacious Apt | Erasmuspark",68632416,"Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",120,8,90,10,9,10,10,9,9,"https://www.airbnb.com/rooms/12638157","4"
13095993,"New trendy Amsterdam apartment near Oosterpark",12444783,"Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",160,6,93,10,9,10,10,10,9,"https://www.airbnb.com/rooms/13095993","4"
13262950,"Spacious apartment with sunny roof terrace",61401345,"Apartment","Entire home/apt",4,1.5,2,4,"Real Bed",139,18,91,10,9,10,10,9,9,"https://www.airbnb.com/rooms/13262950","4"
13392107,"Beautiful warmly decorated 110m2 apartment",34772845,"Apartment","Entire home/apt",4,1.5,2,4,"Real Bed",131,2,90,10,9,10,10,8,9,"https://www.airbnb.com/rooms/13392107","4"
14123916,"Family home with 2 bedrooms and roof terrace",85161823,"Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",103,7,94,10,9,10,10,9,9,"https://www.airbnb.com/rooms/14123916","4"
14166765,"Unique Renovated Apartment @ Amsterdam Center",35936514,"Apartment","Entire home/apt",3,1.5,2,2,"Real Bed",115,13,94,10,9,10,10,9,9,"https://www.airbnb.com/rooms/14166765","3"
14476731,"Luxurious apartment at RAI convention + terrace",3036391,"Apartment","Entire home/apt",2,1.5,2,1,"Real Bed",139,9,91,10,9,10,10,9,9,"https://www.airbnb.com/rooms/14476731","2"
14927770,"Modern 4 person apartment in Amsterdam west",9577722,"Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",250,35,98,10,9,10,10,9,9,"https://www.airbnb.com/rooms/14927770","4"
15249058,"150m2 luxurious rooftop apt in de Pijp near RAI",65048017,"Apartment","Entire home/apt",4,1.5,3,3,"Real Bed",600,14,99,10,9,10,10,10,9,"https://www.airbnb.com/rooms/15249058","4"
15264411,"Two-bedroom, clean, spacious, and light apartment",17760324,"Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",180,27,96,10,9,10,10,9,9,"https://www.airbnb.com/rooms/15264411","4"
15574248,"Large 2 bdrm aparment located near Sloterpark",29340861,"Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",175,15,95,10,9,10,10,8,9,"https://www.airbnb.com/rooms/15574248","4"
15608849,"100sqm sunny apartment near the city centre",7968025,"Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",150,5,100,10,9,10,10,10,9,"https://www.airbnb.com/rooms/15608849","4"
16093425,"Modern canal apartment with rooftop!",13104598,"Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",450,17,92,10,9,10,10,10,9,"https://www.airbnb.com/rooms/16093425","4"
16543102,"Luxurious 3-Bedroom Apartment Amsterdam (135 sqm)",27357694,"Apartment","Entire home/apt",4,1.5,3,3,"Real Bed",275,9,96,10,9,10,10,10,9,"https://www.airbnb.com/rooms/16543102","4"
16715510,"Peaceful Home with bikes in lively neighbourhood",6906435,"Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",200,21,98,10,9,10,10,9,9,"https://www.airbnb.com/rooms/16715510","4"
17799756,"Spacious & light 3 bedroom apartment with balcony",121631289,"Apartment","Entire home/apt",4,1.5,3,3,"Real Bed",165,10,98,10,9,10,10,9,9,"https://www.airbnb.com/rooms/17799756","4"
18221182,"City Chic Family Hide Out, 3 BRM @Centre & Jordaan",125812275,"Apartment","Entire home/apt",4,1.5,3,5,"Real Bed",199,29,95,10,9,10,10,10,9,"https://www.airbnb.com/rooms/18221182","4"
18221785,"Perfect fam. house in A'dam Center. All you want!",14459198,"Apartment","Entire home/apt",4,1.5,3,4,"Real Bed",175,20,97,10,9,10,10,10,9,"https://www.airbnb.com/rooms/18221785","4"
18304950,"Spacious and luxurious Leidsesquare apartment",126601514,"Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",260,11,98,10,9,10,10,10,9,"https://www.airbnb.com/rooms/18304950","4"
18609988,"Comfortable & spacious two floor apartment",12326067,"Apartment","Entire home/apt",4,1.5,2,3,"Real Bed",130,3,100,10,9,10,10,8,9,"https://www.airbnb.com/rooms/18609988","4"
18836568,"Big sunny house in Amsterdam",1673570,"Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",200,17,96,10,9,10,10,9,9,"https://www.airbnb.com/rooms/18836568","4"
20247071,"Spacious and Charming Apartment in Old West",34377926,"Apartment","Entire home/apt",4,1.5,2,3,"Real Bed",220,8,95,10,9,10,10,10,9,"https://www.airbnb.com/rooms/20247071","4"
20873927,"Amsterdam Center Apartment",149871691,"Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",200,29,92,10,9,10,10,10,9,"https://www.airbnb.com/rooms/20873927","4"
21308579,"Cozy apartment in a lovely neighborhood",132499022,"Apartment","Entire home/apt",4,1.5,2,4,"Real Bed",90,17,96,10,9,10,10,9,9,"https://www.airbnb.com/rooms/21308579","4"
21390043,"New appartement in Amsterdam center",154943813,"Apartment","Entire home/apt",4,1.5,2,4,"Real Bed",480,13,98,10,9,10,10,10,9,"https://www.airbnb.com/rooms/21390043","4"
21645378,"Bright and spacious Apt. close to City Center",157527882,"Apartment","Entire home/apt",4,1.5,3,4,"Real Bed",225,9,90,10,9,10,10,9,9,"https://www.airbnb.com/rooms/21645378","4"
22346916,"Two bedrooms Apartment in the center of Amsterdam",163018465,"Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",200,8,88,10,9,10,10,10,9,"https://www.airbnb.com/rooms/22346916","4"
22670486,"Super location & Baby-friendly apartment",167032540,"Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",450,4,100,10,9,10,10,9,9,"https://www.airbnb.com/rooms/22670486","4"
22742154,"Sunny, spacious top floor w/ privacy & balcony",5348518,"Apartment","Entire home/apt",4,1.5,3,4,"Real Bed",175,12,100,10,9,10,10,8,9,"https://www.airbnb.com/rooms/22742154","4"
22813909,"Lux 2bedroom Apartment on the beach in AMSTERDAM",168608258,"Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",150,18,92,10,9,10,10,9,9,"https://www.airbnb.com/rooms/22813909","4"
23097666,"Great 2 bedroom apartment for a longer period",89273294,"Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",99,3,93,10,9,10,10,9,9,"https://www.airbnb.com/rooms/23097666","4"
23679710,"Family Home with Garden house close to Vondel Park",113034,"Apartment","Entire home/apt",4,1.5,3,3,"Real Bed",160,3,100,10,9,10,10,10,9,"https://www.airbnb.com/rooms/23679710","4"
24202361,"Spacious comfortable appartment in the Pijp",182438349,"Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",350,10,100,10,9,10,10,10,9,"https://www.airbnb.com/rooms/24202361","4"
26613976,"Modern Styled Apartment in Amsterdam",23403199,"Apartment","Entire home/apt",4,1.5,2,3,"Real Bed",99,17,99,10,9,10,10,9,9,"https://www.airbnb.com/rooms/26613976","4"
26825628,"Luxury Jordaan Residence 2 Bedroom (120mÂ²)",201739348,"Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",350,13,95,10,9,10,10,10,9,"https://www.airbnb.com/rooms/26825628","4"
27354328,"Art District two floor Apartment",57988759,"Apartment","Entire home/apt",5,1.5,2,2,"Real Bed",397,12,100,10,9,10,10,10,9,"https://www.airbnb.com/rooms/27354328",">4"
28573181,"Luxury, space and cosiness at top spot!",5519537,"Apartment","Entire home/apt",4,1.5,3,3,"Real Bed",350,6,97,10,9,10,10,10,9,"https://www.airbnb.com/rooms/28573181","4"
29404381,"Luxury Apartment in the Heart of the City",25253393,"Apartment","Entire home/apt",4,1.5,2,4,"Real Bed",239,3,100,10,9,10,10,10,9,"https://www.airbnb.com/rooms/29404381","4"
780471,"New Apartment Amsterdam City Centre",3964788,"Apartment","Entire home/apt",2,1.5,1,2,"Real Bed",135,153,95,10,9,10,10,10,9,"https://www.airbnb.com/rooms/780471","2"
892937,"Bright & spacious apt central A'dam",450453,"Apartment","Entire home/apt",4,1.5,1,1,"Real Bed",239,45,95,10,9,10,10,10,9,"https://www.airbnb.com/rooms/892937","4"
893203,"Room in modern apartment with rooftop terrace",1608775,"Apartment","Private room",1,1.5,1,1,"Real Bed",65,49,97,10,9,10,10,9,9,"https://www.airbnb.com/rooms/893203","1"
1056269,"Your home in Amsterdam is spacious and cosy",4627355,"Apartment","Private room",2,1.5,1,1,"Real Bed",80,25,95,10,9,10,10,9,9,"https://www.airbnb.com/rooms/1056269","2"
1149289,"Light 74m2 apartment in the center",2480643,"Apartment","Entire home/apt",3,1.5,1,2,"Real Bed",105,84,95,10,9,10,10,9,9,"https://www.airbnb.com/rooms/1149289","3"
1252179,"Sunny apartment with 2 roofterraces",3079884,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",88,9,96,10,9,10,10,9,9,"https://www.airbnb.com/rooms/1252179","2"
1377662,"Private room in big, cozy and light apartment",3607736,"Apartment","Private room",2,1.5,1,1,"Real Bed",75,29,97,10,9,10,10,9,9,"https://www.airbnb.com/rooms/1377662","2"
1796517,"Awesome apartment at a great location!",5207623,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",125,15,97,10,9,10,10,10,9,"https://www.airbnb.com/rooms/1796517","2"
1830172,"Neat Apartment With Rooftop!",4479330,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",115,18,92,10,9,10,10,9,9,"https://www.airbnb.com/rooms/1830172","2"
1896081,"Charming and sunny appt for 2!",9850918,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",120,15,99,10,9,10,10,9,9,"https://www.airbnb.com/rooms/1896081","2"
2216383,"Jordaan Canal House",11305798,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",149,32,96,10,9,10,10,10,9,"https://www.airbnb.com/rooms/2216383","2"
4283460,"Room #1 - on canal/Pool Table/Spa/Roof area",12327340,"Apartment","Private room",3,1.5,1,1,"Real Bed",90,84,96,10,9,10,10,10,9,"https://www.airbnb.com/rooms/4283460","3"
4764531,"Comfortable in Amsterdam centre",24471465,"Apartment","Entire home/apt",4,1.5,1,3,"Real Bed",158,9,98,10,9,10,10,10,9,"https://www.airbnb.com/rooms/4764531","4"
4976444,"Cozy Apartment in ""de Pijp""",798559,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",85,36,97,10,9,10,10,10,9,"https://www.airbnb.com/rooms/4976444","2"
6754881,"private room next to the westerpark",14313592,"Apartment","Private room",2,1.5,1,1,"Real Bed",70,10,94,10,9,10,10,9,9,"https://www.airbnb.com/rooms/6754881","2"
6797163,"Spacious & Bright Flat with Roof Top Terrace",17721346,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",140,23,97,10,9,10,10,9,9,"https://www.airbnb.com/rooms/6797163","2"
7251010,"Spacious trendy home away from home",13267798,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",250,14,97,10,9,10,10,10,9,"https://www.airbnb.com/rooms/7251010","2"
7359655,"Centre Border, Renovated  Apartment",38560593,"Apartment","Entire home/apt",3,1.5,1,2,"Real Bed",110,66,94,10,9,10,10,10,9,"https://www.airbnb.com/rooms/7359655","3"
7948135,"Deluxe, spacious, fully equipped private appartmen",39000105,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",130,9,98,10,9,10,10,9,9,"https://www.airbnb.com/rooms/7948135","2"
8041263,"Sunny Parkside Apartment + Bikes",4612292,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",148,17,95,10,9,10,10,9,9,"https://www.airbnb.com/rooms/8041263","2"
8640292,"Lovely double room in family home, 10min to centre",45425600,"Apartment","Private room",2,1.5,1,1,"Real Bed",90,47,97,10,9,10,10,9,9,"https://www.airbnb.com/rooms/8640292","2"
9451726,"Spacious cosy appartment",33177217,"Apartment","Entire home/apt",4,1.5,1,4,"Real Bed",160,21,94,10,9,10,10,10,9,"https://www.airbnb.com/rooms/9451726","4"
9950381,"Modern, rooftop terrace & skylights",3524462,"Apartment","Entire home/apt",3,1.5,1,2,"Real Bed",90,22,95,10,9,10,10,9,9,"https://www.airbnb.com/rooms/9950381","3"
10104614,"Luxury apt. with Stunning River View",3680046,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",130,20,96,10,9,10,10,10,9,"https://www.airbnb.com/rooms/10104614","2"
10404760,"Quiet oasis in center of Amsterdam!",4369217,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",220,60,95,10,9,10,10,10,9,"https://www.airbnb.com/rooms/10404760","2"
11002544,"Top design apartment on the canals.",57092885,"Apartment","Entire home/apt",3,1.5,1,1,"Real Bed",150,2,100,10,9,10,10,10,9,"https://www.airbnb.com/rooms/11002544","3"
11811405,"Modern Apartment located at the Utrechtsestraat",61777518,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",125,14,95,10,9,10,10,10,9,"https://www.airbnb.com/rooms/11811405","2"
12161537,"Bright & cozy apartment with great atmosphere | 2P",8228369,"Apartment","Entire home/apt",3,1.5,1,2,"Real Bed",149,13,98,10,9,10,10,9,9,"https://www.airbnb.com/rooms/12161537","3"
12444222,"Hotel in the heart of Amsterdam 4p",67005410,"Apartment","Private room",4,1.5,1,4,"Real Bed",240,56,96,10,9,10,10,10,9,"https://www.airbnb.com/rooms/12444222","4"
12613621,"Sweet apartment & balcony in trendy De Pijp",65266669,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",90,19,97,10,9,10,10,9,9,"https://www.airbnb.com/rooms/12613621","2"
12987904,"â¤ï¸Cozy PRIVATE ROOM well connected with 2 cats â¤ï¸",71473811,"Apartment","Private room",4,1.5,1,3,"Real Bed",78,74,97,10,9,10,10,9,9,"https://www.airbnb.com/rooms/12987904","4"
13170294,"Sunny & spacious apartment in fancy Oud-West area",46461111,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",120,5,96,10,9,10,10,10,9,"https://www.airbnb.com/rooms/13170294","2"
13389882,"Renovated luxurious apartment near City Centre",18081557,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",110,17,99,10,9,10,10,10,9,"https://www.airbnb.com/rooms/13389882","2"
13611328,"Quiet room in cozy apartment at upcoming Noord",78784301,"Apartment","Private room",2,1.5,1,1,"Real Bed",35,17,88,10,9,10,10,8,9,"https://www.airbnb.com/rooms/13611328","2"
13675270,"Well designed quiet apartment in center (Jordaan)",20724444,"Apartment","Entire home/apt",4,1.5,1,2,"Real Bed",220,28,93,10,9,10,10,10,9,"https://www.airbnb.com/rooms/13675270","4"
15432553,"Best of A'dam- lovely Westerpark at your doorstep!",98938749,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",200,18,98,10,9,10,10,9,9,"https://www.airbnb.com/rooms/15432553","2"
15432761,"Bright apartment at the Pijp close to Museumsquare",76382575,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",130,4,100,10,9,10,10,9,9,"https://www.airbnb.com/rooms/15432761","2"
16107730,"Artisan flat in Amsterdam Old-West",1240786,"Apartment","Private room",2,1.5,1,1,"Real Bed",90,40,97,10,9,10,10,10,9,"https://www.airbnb.com/rooms/16107730","2"
16613623,"Nice, beautiful home in Amsterdam",109656509,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",120,11,96,10,9,10,10,9,9,"https://www.airbnb.com/rooms/16613623","2"
16719374,"Bright and spacious corner apartment with parkview",17212800,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",120,9,98,10,9,10,10,9,9,"https://www.airbnb.com/rooms/16719374","2"
16982442,"Spacious 2story-apartment + balcony/bikes!!",41221224,"Apartment","Entire home/apt",2,1.5,1,2,"Real Bed",100,12,93,10,9,10,10,9,9,"https://www.airbnb.com/rooms/16982442","2"
17316279,"Small private room",35447810,"Apartment","Private room",2,1.5,1,2,"Real Bed",80,68,94,10,9,10,10,10,9,"https://www.airbnb.com/rooms/17316279","2"
17679541,"Authentic apartment next to Vondelpark",3586219,"Apartment","Private room",2,1.5,1,2,"Real Bed",85,119,97,10,9,10,10,10,9,"https://www.airbnb.com/rooms/17679541","2"
17709173,"Room 2 pax. City center, Museumplein/Vondelpark",9195515,"Apartment","Private room",2,1.5,1,2,"Real Bed",100,95,93,10,9,10,10,9,9,"https://www.airbnb.com/rooms/17709173","2"
17793207,"Beautiful Spacious Apt, Private Parking, Balcony",121564200,"Apartment","Private room",2,1.5,1,1,"Real Bed",175,12,90,10,9,10,10,8,9,"https://www.airbnb.com/rooms/17793207","2"
18407771,"Room #2 - on canal/Pool Table/Spa/Roof area",12327340,"Apartment","Private room",2,1.5,1,1,"Real Bed",90,76,96,10,9,10,10,10,9,"https://www.airbnb.com/rooms/18407771","2"
18410039,"Cosy Apartment with Canal Viewing",7975382,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",140,22,98,10,9,10,10,10,9,"https://www.airbnb.com/rooms/18410039","2"
18670262,"Terrace Apartment in the center of Amsterdam",127813196,"Apartment","Entire home/apt",4,1.5,1,2,"Real Bed",210,23,91,10,9,10,10,10,9,"https://www.airbnb.com/rooms/18670262","4"
18819082,"Central, Clean & Authentic close to Vondelpark!",131027702,"Apartment","Entire home/apt",4,1.5,1,2,"Real Bed",155,3,93,10,9,10,10,9,9,"https://www.airbnb.com/rooms/18819082","4"
19171729,"Comfy, Bright & Spacious @hip area close to center",18576112,"Apartment","Entire home/apt",2,1.5,1,2,"Real Bed",130,5,84,10,9,10,10,9,9,"https://www.airbnb.com/rooms/19171729","2"
19818774,"Room in a big and bright apartment.",20023094,"Apartment","Private room",2,1.5,1,1,"Real Bed",100,26,92,10,9,10,10,9,9,"https://www.airbnb.com/rooms/19818774","2"
20021453,"Lifetime experience at the heart of Amsterdam",142170091,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",100,5,96,10,9,10,10,10,9,"https://www.airbnb.com/rooms/20021453","2"
20062529,"Sunny apartment in RAI-area,near to the PIJP",860750,"Apartment","Entire home/apt",2,1.5,1,2,"Real Bed",95,15,97,10,9,10,10,10,9,"https://www.airbnb.com/rooms/20062529","2"
20081135,"Whole appartment with citybikes and a sunny garden",17994945,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",95,15,97,10,9,10,10,10,9,"https://www.airbnb.com/rooms/20081135","2"
20568419,"Amsterdam apartment 15min from the city-center",146914792,"Apartment","Entire home/apt",3,1.5,1,1,"Real Bed",74,6,97,10,9,10,10,10,9,"https://www.airbnb.com/rooms/20568419","3"
20832748,"G.F. Apartment (90m2) close to Center! â€¢â€¢â€¢â€¢â€¢",20051298,"Apartment","Entire home/apt",3,1.5,1,2,"Real Bed",100,18,98,10,9,10,10,9,9,"https://www.airbnb.com/rooms/20832748","3"
20842505,"Big room in modern loft apartment in city centre",22882527,"Apartment","Private room",2,1.5,1,1,"Real Bed",60,2,100,10,9,10,10,9,9,"https://www.airbnb.com/rooms/20842505","2"
20964421,"Bright & spacious apartment in a hip neighborhood",150808001,"Apartment","Entire home/apt",4,1.5,1,2,"Real Bed",120,4,90,10,9,10,10,10,9,"https://www.airbnb.com/rooms/20964421","4"
20981331,"QUIET place next to the CITY CENTRE",6488204,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",208,19,96,10,9,10,10,10,9,"https://www.airbnb.com/rooms/20981331","2"
21656045,"Room in a super duper cozy apartment #2!",147934656,"Apartment","Private room",3,1.5,1,2,"Real Bed",36,30,94,10,9,10,10,9,9,"https://www.airbnb.com/rooms/21656045","3"
21882595,"Room in a super duper cozy apartment #1!",147934656,"Apartment","Private room",3,1.5,1,2,"Real Bed",38,43,95,10,9,10,10,9,9,"https://www.airbnb.com/rooms/21882595","3"
